,User ID,q1,q2,q3,Mean,STD,Skewness
0,1,0.2585692995529061,0.5469448584202683,0.7555886736214605,0.5074926539342264,0.2735682335700133,-0.14046837571717896
1,2,0.3651266766020864,0.669150521609538,0.767511177347243,0.5682267940947182,0.26165415011316856,-0.7314114278775269
2,3,0.3070044709388971,0.6721311475409836,0.7995529061102831,0.561201667551378,0.2842186881945425,-0.48653085470004365
3,4,0.1549925484351713,0.172876304023845,0.2265275707898658,0.2296481217836669,0.15562699719257933,2.5123995316222634
4,5,0.3845007451564828,0.4485842026825633,0.6065573770491803,0.4707190149275611,0.21633465175561817,0.02822781947112235
5,6,0.31669150521609535,0.65424739195231,0.8368107302533532,0.5740014792078021,0.295037262755387,-0.4571432876457563
6,7,0.3777943368107302,0.5707898658718331,0.680327868852459,0.5253430940318631,0.24002053165602744,-0.5684419879420002
7,8,0.3517138599105812,0.4023845007451564,0.5230998509687034,0.43019627266286276,0.2029258215610076,0.30608066116517346
8,9,0.32637853949329354,0.6825633383010432,0.8084947839046199,0.5698570321227965,0.28348592139677375,-0.5184433495500762
9,10,0.3189269746646795,0.6661698956780924,0.7995529061102831,0.5647486568304529,0.2797012965820373,-0.530573587787075
10,11,0.3442622950819672,0.6587183308494784,0.7906110283159464,0.5657481215615637,0.2752684535906614,-0.5410140532790143
11,12,0.3308494783904619,0.6751117734724292,0.823397913561848,0.5765112461992578,0.2895667120436638,-0.4965193920325134
12,13,0.3263785394932936,0.6482861400894188,0.7749627421758569,0.5540366159456824,0.27354540103936453,-0.5251722503039828
13,14,0.2600596125186289,0.5529061102831595,0.7764530551415797,0.5160813875235707,0.28133100163712477,-0.15956434490466154
14,15,0.0134128166915052,0.0134128166915052,0.0163934426229508,0.020055925604287466,0.04988413551173323,15.097143655590491
15,16,0.2965722801788375,0.6408345752608048,0.8435171385991058,0.570747666249853,0.29849635043365524,-0.40789137631534933
16,17,0.0849478390461997,0.0968703427719821,0.1222056631892697,0.13803718453006275,0.13280833943790615,3.7731748768090534
17,18,0.31669150521609535,0.65424739195231,0.8412816691505216,0.5751830686232483,0.2946882375025638,-0.45227615502800533
18,19,0.1028315946348733,0.1132637853949329,0.1400894187779433,0.15679602701664216,0.1340706845100131,3.511973933600545
19,20,0.4217585692995529,0.5350223546944859,0.6609538002980626,0.5157993163661239,0.2344241989428101,-0.39757877308758116
20,21,0.3204172876304024,0.3710879284649776,0.4806259314456036,0.40636459140771275,0.18572524230430498,0.5825671444961665
21,22,0.2518628912071535,0.2801788375558867,0.4016393442622951,0.33352804386983853,0.1672590786380827,1.1085505851553947
22,23,0.0283159463487332,0.029806259314456,0.0327868852459016,0.0406671093925253,0.06497908109927018,10.179913243668375
23,24,0.2585692995529061,0.5573770491803278,0.7913561847988078,0.5230865247722887,0.28656172100924493,-0.1487258712584314
24,25,0.26602086438152006,0.5678092399403875,0.8107302533532041,0.5312732514364529,0.29112050252716515,-0.15449682838976292
25,26,0.2742175856929955,0.3278688524590163,0.4493293591654247,0.37439504620858605,0.18414695382563195,0.8294039210225603
26,27,0.2727272727272727,0.5946348733233979,0.8405365126676602,0.5448526455831432,0.29538280601890354,-0.24750768835478493
27,28,0.4023845007451564,0.5916542473919523,0.6900149031296572,0.5396376607194814,0.23956618908204966,-0.6077629110294481
28,29,0.2675111773472429,0.5603576751117735,0.8077496274217586,0.5297163074886562,0.2902499652314419,-0.15082237622395725
29,30,0.014903129657228,0.014903129657228,0.0171385991058122,0.021308588067279505,0.051099771013349594,14.75370338181857
30,31,0.42995529061102833,0.533532041728763,0.665424739195231,0.5128075852709992,0.23172104670368973,-0.4428923252088633
31,32,0.31967213114754095,0.6736214605067065,0.8137108792846498,0.5675027374228468,0.2852519820305193,-0.5140986331262345
32,33,0.39716840536512665,0.4664679582712369,0.5961251862891207,0.47801732849740475,0.20755943951637393,-0.011255569660162211
33,34,0.217585692995529,0.2369597615499254,0.3248882265275707,0.2946599709933124,0.15753994678800617,1.8603067186249234
34,35,0.2578241430700447,0.5469448584202683,0.7555886736214605,0.5074548963777177,0.27372793556550123,-0.13821182245100144
35,36,0.4575260804769001,0.5469448584202683,0.6415797317436662,0.5154417300956599,0.21891476547384892,-0.5225772291711555
36,37,0.3152011922503726,0.6557377049180327,0.8338301043219076,0.5724400931945335,0.2935269054588448,-0.46308964964037264
37,38,0.3308494783904619,0.375558867362146,0.4940387481371088,0.41489335711319053,0.18732180906831394,0.5642265783478405
38,39,0.3710879284649776,0.646795827123696,0.7801788375558867,0.5676404414524665,0.26651100234181235,-0.6424175411746659
39,40,0.36736214605067063,0.6154992548435171,0.7585692995529061,0.5537256713626701,0.25884427103912866,-0.6293618251863669
40,41,0.2220566318926974,0.2399403874813711,0.3472429210134128,0.3078573475094449,0.17038777788643164,1.7517767784128258
41,42,0.3770491803278688,0.5514157973174366,0.6594634873323397,0.5132762231782534,0.23595623322607265,-0.5228418956966892
42,43,0.4038748137108793,0.5394932935916542,0.6616989567809239,0.5153373415570772,0.2315131727046166,-0.4890333855539712
43,44,0.2727272727272727,0.5737704918032787,0.8360655737704918,0.5420408181396185,0.2968849119525599,-0.18785453757179238
44,45,0.2853949329359165,0.587183308494784,0.8509687034277198,0.55153573308517,0.29771295224607613,-0.23633673821797754
45,46,0.39120715350223545,0.6184798807749627,0.7183308494783904,0.5506784144491504,0.24662837022667428,-0.6719418741115996
46,47,0.30327868852459017,0.6274217585692996,0.8479880774962743,0.5701346612147716,0.2978090837836024,-0.40227282787669394
47,48,0.07451564828614,0.0864381520119225,0.1102831594634873,0.12255658636152633,0.1228783694641037,4.2375228574307915
48,49,0.4545454545454545,0.5543964232488823,0.6594634873323397,0.5207077987122452,0.22472247912873966,-0.5311924343013241
49,50,0.2846497764530551,0.6080476900149031,0.8509687034277198,0.5591361071070826,0.29935154703006434,-0.31592627723183825
50,51,0.3293591654247392,0.6557377049180327,0.827123695976155,0.572413440801704,0.28971425137318607,-0.4698228184481482
51,52,0.4217585692995529,0.5499254843517138,0.672876304023845,0.525252031689695,0.2313117126432365,-0.505350102991533
52,53,0.30849478390462,0.624441132637854,0.8464977645305514,0.5677648192856714,0.29728692922062755,-0.37998605246900363
53,54,0.3479880774962742,0.6512667660208644,0.7719821162444114,0.5590716971577443,0.26868267057096706,-0.5466869221866854
54,55,0.3025335320417288,0.6378539493293591,0.8435171385991058,0.5714606177580451,0.2962059311786302,-0.42421173184857847
55,56,0.0476900149031296,0.0491803278688524,0.0603576751117734,0.07157944300941045,0.07987986620933826,7.152046491896546
56,57,0.1654247391952309,0.1892697466467958,0.2481371087928465,0.2465346336739657,0.1602859543442134,2.2803838739816915
57,58,0.4008941877794337,0.5916542473919523,0.6929955290611028,0.5421785221692382,0.24076352218208702,-0.6104752022932152
58,59,0.3435171385991058,0.6184798807749627,0.7645305514157973,0.5525063243907152,0.26549945860480106,-0.5691093829701973
59,60,0.4038748137108793,0.5916542473919523,0.6929955290611028,0.5401307299868293,0.2401418774454661,-0.6274858066878842
60,61,0.3263785394932936,0.3770491803278688,0.5178837555886736,0.41798281364869033,0.19498177187934354,0.49025835157062897
61,62,0.3748137108792846,0.6304023845007451,0.7555886736214605,0.5603399068498871,0.25627417899087707,-0.6664051033326898
62,63,0.3919523099850969,0.4560357675111773,0.5998509687034277,0.4682381213616707,0.21713656893852798,-0.02613994328032631
63,64,0.2600596125186289,0.5648286140089419,0.8181818181818181,0.5315308912338059,0.2934703918806366,-0.1528391530698716
64,65,0.3263785394932936,0.6423248882265276,0.8330849478390462,0.5699947361524161,0.2898946067827738,-0.44659731737845415
65,66,0.327123695976155,0.6214605067064084,0.7578241430700448,0.5493791102987068,0.2665700684391941,-0.5464839211316592
66,67,0.4575260804769001,0.5275707898658718,0.6453055141579732,0.5127476173871326,0.21984264006247442,-0.4256373267339347
67,68,0.3859910581222057,0.4485842026825633,0.5856929955290611,0.4625411723943399,0.2099741314809605,-0.02077522102698876
68,69,0.4254843517138599,0.4858420268256334,0.6117734724292101,0.4794054739572806,0.21473372979160066,-0.28876547056534124
69,70,0.4396423248882265,0.5126676602086438,0.6356184798807749,0.502539750933389,0.21034707671686634,-0.42212430573373516
70,71,0.30551415797317427,0.624441132637854,0.84575260804769,0.5688175888024414,0.2957079672357738,-0.379801743946028
71,72,0.31073025335320414,0.360655737704918,0.4649776453055141,0.39414669032806876,0.1850879193649533,0.6503231148065288
72,73,0.014903129657228,0.014903129657228,0.0163934426229508,0.02076665607974394,0.04595376329185936,16.873429759803074
73,74,0.34649776453055137,0.624441132637854,0.7593144560357674,0.5545940951623686,0.26502663394463716,-0.5923920335504235
74,75,0.3651266766020864,0.4143070044709389,0.533532041728763,0.4404174653130212,0.20440395980808992,0.26272070474164755
75,76,0.2846497764530551,0.5886736214605067,0.8576751117734724,0.5536212828240876,0.29831295776804534,-0.24092299790511118
76,77,0.1847988077496274,0.2071535022354694,0.2563338301043219,0.25318662671769115,0.15138347314246706,2.3254172019228085
77,78,0.1147540983606557,0.1281669150521609,0.1654247391952309,0.17823343498259817,0.14112410475254816,3.1495561135154406
78,79,0.2593144560357675,0.5737704918032787,0.834575260804769,0.536228375470026,0.2965059982913124,-0.21905471613822383
79,80,0.31669150521609535,0.6482861400894188,0.8435171385991058,0.5745078746715648,0.295692557771052,-0.43122899315653535
80,81,0.2317436661698956,0.2652757078986587,0.40461997019374063,0.3331793417303177,0.1717474730949696,1.270581121842254
81,82,0.2839046199701937,0.6095380029806259,0.8502235469448585,0.5594292834282084,0.29769854320044875,-0.3472681276522322
82,83,0.2309985096870342,0.2473919523099851,0.3554396423248882,0.3139829557947854,0.16860130264840079,1.7131727444311347
83,84,0.3889716840536513,0.4530551415797317,0.6065573770491803,0.4725136093780886,0.21841665105081098,-0.0005309993375731146
84,85,0.3994038748137108,0.6110283159463488,0.7183308494783904,0.5482330574070331,0.24020683423651162,-0.7864080625949565
85,86,0.2771982116244411,0.3293591654247392,0.4493293591654247,0.37413074331302565,0.1687186755198168,0.8239028631343023
86,87,0.2682563338301043,0.5886736214605067,0.853204172876304,0.5503230492114223,0.2996748842512627,-0.23932897307642953
87,88,0.1982116244411326,0.217585692995529,0.2921013412816691,0.27131247487456717,0.15572504772897514,2.04216176837864
88,89,0.43815201192250375,0.5305514157973175,0.6266766020864382,0.49978122827552357,0.22255899977244528,-0.4920877899061121
89,90,0.34649776453055137,0.6736214605067065,0.801043219076006,0.5745434111953377,0.2798437990592844,-0.5713426713280259
90,91,0.2354694485842026,0.2652757078986587,0.39418777943368105,0.33080727876848176,0.17232215214936872,1.300173025065062
91,92,0.42622950819672134,0.5976154992548435,0.7034277198211625,0.5446438685059779,0.23282074394225546,-0.826174688489765
92,93,0.2593144560357675,0.2876304023845007,0.40461997019374063,0.34047765530016144,0.16455280853305398,1.0396114381911208
93,94,0.2630402384500745,0.2891207153502235,0.40834575260804773,0.34270535113417033,0.16670190159170886,1.1114042465803389
94,95,0.1296572280178837,0.1475409836065573,0.1982116244411326,0.2025559644723603,0.14815311873299383,2.642417140568574
95,96,0.4083457526080477,0.4754098360655737,0.6199701937406855,0.48465821637745127,0.20869196374268356,-0.1634624211634551
96,97,0.4374068554396423,0.5081967213114754,0.6147540983606556,0.4881319115762447,0.2145812378444549,-0.41798908805730595
97,98,0.4187779433681073,0.488822652757079,0.6184798807749627,0.488620538778121,0.21604871476273568,-0.20826735332525456
98,99,0.2384500745156482,0.2667660208643815,0.4023845007451565,0.33401889210445074,0.17300697564643397,1.3032283261029818
99,100,0.2697466467958271,0.5722801788375559,0.8308494783904621,0.5402262343944687,0.2954250907611165,-0.19668092577785504
100,101,0.33084947839046197,0.6214605067064084,0.7615499254843517,0.5497522437983213,0.26705622695662656,-0.5461657558501132
101,102,0.0268256333830104,0.0283159463487332,0.0312965722801788,0.038130690008239994,0.05744816466835197,10.817110462859455
102,103,0.4314456035767511,0.5409836065573771,0.665424739195231,0.5154261828665093,0.23244679220519912,-0.46528458806459755
103,104,0.43591654247391953,0.5290611028315947,0.6527570789865872,0.5060667509178417,0.22675947487450726,-0.4166073994270374
104,105,0.0640834575260804,0.0774962742175856,0.1028315946348733,0.11117379359054369,0.11329148912850891,4.364884068231181
105,106,0.34575260804769004,0.6408345752608048,0.767511177347243,0.557967843888051,0.26690235812034446,-0.5750082073435396
106,107,0.2771982116244411,0.5886736214605067,0.84575260804769,0.5459453936891576,0.29618012331834553,-0.23215580111671746
107,108,0.2622950819672131,0.5797317436661699,0.8405365126676602,0.5412234780928437,0.2973038066000875,-0.2145900039662491
108,109,0.2734724292101341,0.5961251862891207,0.8383010432190761,0.5480020700025098,0.29617221083439527,-0.270441540360455
109,110,0.4172876304023845,0.4709388971684053,0.5812220566318927,0.4794010318918091,0.1896106796384556,-0.3449083351878537
110,111,0.1311475409836065,0.1445603576751117,0.1892697466467958,0.19906227997894457,0.14889653345394305,2.8012593119894023
111,112,0.2809239940387481,0.5931445603576752,0.8599105812220567,0.5544897066237858,0.3007420733044719,-0.2436193816458214
112,113,0.3293591654247391,0.6780923994038748,0.8263785394932937,0.5783013985843137,0.28961859737994305,-0.4974694198648862
113,114,0.28315946348733234,0.6020864381520119,0.8599105812220567,0.5587874049675617,0.30040704451307987,-0.29507739456318566
114,115,0.323397913561848,0.6602086438152012,0.786140089418778,0.5622144584789036,0.277516149439718,-0.5486623658129334
115,116,0.25558867362146054,0.5812220566318927,0.8211624441132638,0.5322260744801117,0.29013549995844895,-0.2661423423691121
116,117,0.379284649776453,0.6229508196721312,0.7429210134128167,0.5580677903611622,0.2490853230292165,-0.7014645151881902
117,118,0.202682563338301,0.225037257824143,0.3002980625931445,0.2834659660048729,0.16466360003351277,1.993912205139724
118,119,0.0417287630402384,0.0432190760059612,0.0491803278688524,0.06096956963048673,0.07657155907796225,7.814800931016293
119,120,0.3591654247391952,0.4038748137108793,0.5230998509687034,0.43572220210953694,0.2048489518283845,0.34751668971386657
120,121,0.4426229508196721,0.5976154992548435,0.6997019374068554,0.5464828836112215,0.2325796147974442,-0.8205209789797525
121,122,0.27198211624441126,0.5707898658718331,0.8397913561847987,0.5416854529018903,0.296717672076745,-0.18823643893085587
122,123,0.323397913561848,0.6557377049180327,0.834575260804769,0.5755539810901273,0.2928784549324906,-0.46418593813491044
123,124,0.386736214605067,0.5230998509687034,0.6520119225037257,0.5018001470323671,0.2354855587029654,-0.38920846609832116
124,125,0.1669150521609538,0.187779433681073,0.24068554396423247,0.24204814754764667,0.1538455114428612,2.293740108073434
125,126,0.3427719821162444,0.676602086438152,0.8040238450074515,0.5708054131009838,0.27597434852377584,-0.6163702629011694
126,127,0.2771982116244411,0.587183308494784,0.8368107302533532,0.5444772910507928,0.2939954032814854,-0.22820144055918412
127,128,0.1102831594634873,0.1236959761549925,0.1579731743666169,0.17416450301060982,0.14691904219934818,3.2444037657639786
128,129,0.2771982116244411,0.5722801788375559,0.8211624441132638,0.5367014554427517,0.29182774453619315,-0.19238808645069355
129,130,0.1341281669150521,0.1475409836065573,0.1892697466467958,0.19947539206780363,0.14584652912575363,2.856547284126689
130,131,0.3219076005961251,0.6721311475409836,0.801043219076006,0.5670918463667236,0.28066516615595216,-0.5438438580190189
131,132,0.3517138599105812,0.3994038748137108,0.5216095380029806,0.43949351569492784,0.20053501332660467,0.4196631009282712
132,133,0.4232488822652757,0.4932935916542474,0.6162444113263785,0.48976881270253037,0.21326135153090137,-0.23758907050038408
133,134,0.1117734724292101,0.1236959761549925,0.1520119225037257,0.17035098980323865,0.14015507334998317,3.3309036471420894
134,135,0.2593144560357675,0.5573770491803278,0.7749627421758569,0.5179204026288143,0.28042238854824736,-0.1548664233824025
135,136,0.30849478390462,0.6348733233979136,0.7563338301043219,0.5444839541490002,0.2675684026176106,-0.5377355605358973
136,137,0.40909090909090906,0.5320417287630402,0.6587183308494784,0.510013526089361,0.23360860022627486,-0.41705109729021017
137,138,0.349478390461997,0.6259314456035767,0.7213114754098361,0.5434778263196821,0.2518312450634446,-0.648899503116689
138,139,0.3688524590163934,0.6199701937406855,0.7153502235469449,0.5465628407897103,0.25064004499923104,-0.6604752597226344
139,140,0.3025335320417288,0.6631892697466468,0.823397913561848,0.570454489928727,0.2908764430104656,-0.48388331434167303
140,141,0.27198211624441126,0.5812220566318927,0.8442622950819672,0.5461941493555673,0.2983710269991032,-0.21976489274370517
141,142,0.30923994038748137,0.6363636363636364,0.8427719821162445,0.5706854773332504,0.29750264209912125,-0.4090929213776411
142,143,0.43219076005961254,0.5439642324888226,0.6706408345752608,0.5196439240317963,0.23282922481352228,-0.4408171478952451
143,144,0.2853949329359165,0.6140089418777943,0.8546944858420269,0.5631761656535056,0.29878545849174815,-0.3584255707603488
144,145,0.3330849478390462,0.6751117734724292,0.7980625931445604,0.5650684855444085,0.2759554993588426,-0.6015417819917582
145,146,0.3375558867362146,0.6110283159463488,0.7622950819672132,0.5474423697530877,0.2641398411193229,-0.5784947784608103
146,147,0.34053651266766016,0.6631892697466468,0.7868852459016393,0.5641978407119742,0.2769695344635209,-0.5317957943191882
147,148,0.2712369597615499,0.3293591654247392,0.45603576751117725,0.37609635728421004,0.18153578688072594,0.7514421881360857
148,149,0.2071535022354694,0.2265275707898658,0.338301043219076,0.2938137575209721,0.16346420313324686,1.704721019510951
149,150,0.1475409836065573,0.1639344262295081,0.217585692995529,0.22116155570016943,0.1531138758288143,2.563728205198796
150,151,0.3539493293591654,0.6885245901639344,0.7622950819672132,0.5647197834048877,0.2637426979617325,-0.7395168989481845
151,152,0.2295081967213114,0.2578241430700447,0.390461997019374,0.3185605042632723,0.16478709056672974,1.3130242507893888
152,153,0.3837555886736215,0.6289120715350224,0.7257824143070045,0.5542898136775637,0.2526342337051106,-0.6796425515942337
153,154,0.29731743666169896,0.6199701937406855,0.8554396423248882,0.5658658362965612,0.2999939980638385,-0.3368819669477778
154,155,0.3099850968703427,0.6453055141579732,0.7660208643815202,0.547249139905073,0.270979002372438,-0.5357220817318651
155,156,0.39120715350223545,0.6289120715350224,0.7540983606557377,0.5627919269902119,0.25444832925278377,-0.6810448024865423
156,157,0.1639344262295081,0.1833084947839046,0.2339791356184798,0.23344164569641584,0.1474151837944801,2.539059599640717
157,158,0.2682563338301043,0.5663189269746647,0.8017883755588674,0.5293431739890414,0.2883864416581752,-0.15751116885404018
158,159,0.33010432190760053,0.3830104321907601,0.5253353204172877,0.4241506215560111,0.20337123834019602,0.47718078446692536
159,160,0.38822652757078985,0.4605067064083457,0.5983606557377049,0.47442813959634944,0.20641364032684129,-0.03764110769980662
160,161,0.3926974664679582,0.6140089418777943,0.7131147540983607,0.5470270366314929,0.23946882493047938,-0.78708649335743
161,162,0.2876304023845007,0.6035767511177347,0.8584202682563339,0.5580788955248411,0.2989536982200284,-0.2705113869080953
162,163,0.34053651266766016,0.6229508196721312,0.7704918032786885,0.5531548659495693,0.2664270914908998,-0.5743074632623547
163,164,0.4113263785394933,0.5305514157973175,0.6616989567809239,0.5126965336342092,0.23505898550761145,-0.4036831390089808
164,165,0.1311475409836065,0.1445603576751117,0.1937406855439642,0.19973747393062824,0.14814458745273484,2.7741394879784096
165,166,0.3517138599105812,0.6274217585692996,0.7540983606557377,0.5517400680968636,0.264293215020997,-0.5653252093653056
166,167,0.2906110283159464,0.6050670640834576,0.8502235469448585,0.561728052309763,0.3007969295848104,-0.3109743237313298
167,168,0.4314456035767511,0.5454545454545454,0.6751117734724292,0.52166284278864,0.23264781728602577,-0.5087785890531775
168,169,0.3308494783904619,0.3815201192250372,0.5230998509687034,0.42212059763548854,0.19352793309837746,0.47447067736653464
169,170,0.2578241430700447,0.555886736214605,0.7697466467958272,0.5137892817402236,0.27938962622038704,-0.14242538116472966
170,171,0.3628912071535022,0.6229508196721312,0.7630402384500745,0.5571371776448613,0.26168827448130594,-0.5988124314231188
171,172,0.2652757078986587,0.5692995529061102,0.8248882265275708,0.5376986991411267,0.29540887212939865,-0.1703682443080268
172,173,0.33159463487332336,0.6915052160953801,0.8204172876304023,0.575267467867209,0.2860652337248699,-0.5286916481585877
173,174,0.2675111773472429,0.5588673621460507,0.8025335320417288,0.5291033024535748,0.287859456233004,-0.15707348520322614
174,175,0.3412816691505216,0.390461997019374,0.5171385991058122,0.4307493098140773,0.20734566139215732,0.47530696889367396
175,176,0.2563338301043219,0.2861400894187779,0.40461997019374063,0.34139938388551905,0.16780605563307058,1.1586919760416057
176,177,0.1907600596125186,0.2160953800298062,0.2891207153502235,0.2708993627857081,0.15736732123218794,2.073362582266695
177,178,0.38822652757078985,0.4470938897168405,0.5603576751117735,0.4588720263147958,0.2055584143677263,0.061152095214745045
178,179,0.31967213114754095,0.6855439642324889,0.8077496274217586,0.5679003022825553,0.28229064959951455,-0.5315855682220177
179,180,0.2637853949329359,0.5767511177347243,0.8338301043219076,0.5408459025277573,0.2967023160508831,-0.1972810878894543
180,181,0.3002980625931445,0.6453055141579732,0.8412816691505216,0.5722468633465189,0.2975112160205588,-0.4325714547038143
181,182,0.3956780923994039,0.4500745156482861,0.5700447093889717,0.47327098154099695,0.19714387910280634,-0.049370776255411336
182,183,0.31371087928464975,0.6736214605067065,0.8032786885245902,0.5644776908366853,0.28180400783713105,-0.5134806718505067
183,184,0.3122205663189269,0.6646795827123696,0.8315946348733234,0.5748987764330658,0.2941142349500902,-0.46652440815033475
184,185,0.2309985096870342,0.2608047690014903,0.3874813710879284,0.321025850600012,0.16512689053746002,1.366136318578637
185,186,0.3293591654247392,0.6527570789865872,0.7824143070044709,0.5592094011873642,0.276133158480523,-0.5157888712338862
186,187,0.1162444113263785,0.1281669150521609,0.1676602086438152,0.18249559680260125,0.14646128412135437,2.835127874522354
187,188,0.4307004470938897,0.5991058122205664,0.7108792846497765,0.5472069402830928,0.23476593489697453,-0.8133182857401255
188,189,0.3964232488822652,0.4679582712369597,0.6214605067064084,0.4824282995107065,0.21229096470456552,-0.06814182095019793
189,190,0.4105812220566319,0.5946348733233979,0.695230998509687,0.5446660788333358,0.24141123787862087,-0.626494323422203
190,191,0.2540983606557377,0.5484351713859911,0.7764530551415797,0.5151729851346278,0.28322617288795493,-0.15078860963324026
191,192,0.3248882265275707,0.6810730253353204,0.8099850968703428,0.5667209338998448,0.2826985440406925,-0.5267255626730127
192,193,0.4396423248882265,0.5424739195230999,0.6684053651266766,0.518124737640508,0.23030768642519964,-0.4554316536639975
193,194,0.2980625931445603,0.6304023845007451,0.8405365126676602,0.5651195692973319,0.29517127263274257,-0.40794203870769163
194,195,0.1028315946348733,0.1132637853949329,0.1445603576751117,0.16569570518899876,0.1474593096692974,3.209194957386532
195,196,0.4143070044709389,0.4783904619970194,0.61698956780924,0.4892068914203726,0.21280118901607914,-0.15051118969420269
196,197,0.40089418777943364,0.563338301043219,0.6743666169895679,0.5276640732407755,0.23867492909342788,-0.5319707603219216
197,198,0.4508196721311475,0.5424739195230999,0.672876304023845,0.5185067552710659,0.227377364154884,-0.4832608211300403
198,199,0.0909090909090909,0.1028315946348733,0.1296572280178837,0.14733886962759943,0.13395379642622718,3.4330343485349326
199,200,0.210134128166915,0.2265275707898658,0.3353204172876304,0.2957371718701762,0.16933029257364357,1.7698179653258295
200,201,0.3278688524590163,0.3740685543964232,0.4970193740685544,0.41086662476318236,0.19149853117837937,0.5074891811692227
201,202,0.4202682563338301,0.5454545454545454,0.6706408345752608,0.5238616651970833,0.2329497728785261,-0.4698721037466375
202,203,0.3241430700447093,0.676602086438152,0.8055141579731744,0.5686421272163131,0.2834405834867913,-0.5053708012140329
203,204,0.2965722801788376,0.6110283159463488,0.8502235469448585,0.5630606719512438,0.29804189327914826,-0.3356659159479089
204,205,0.2414307004470939,0.2712369597615499,0.3964232488822652,0.3358334758496005,0.1732358667152389,1.3058056078754356
205,206,0.29582712369597614,0.6259314456035767,0.8435171385991058,0.5666987235724867,0.2973041455902435,-0.3972905223435886
206,207,0.2786885245901639,0.5722801788375559,0.8263785394932937,0.5400752041684342,0.2943519708122023,-0.1811061347408466
207,208,0.3636363636363636,0.6199701937406855,0.7570789865871833,0.555506939616783,0.2615579730743778,-0.5681808511166248
208,209,0.2600596125186289,0.5514157973174366,0.7682563338301043,0.5137715134783372,0.2783138381491588,-0.14059815408335352
209,210,0.2630402384500745,0.5782414307004471,0.8278688524590163,0.5386048804973336,0.2951162828021137,-0.18267230806786466
210,211,0.3979135618479881,0.5931445603576752,0.687779433681073,0.5405105265846514,0.24065277486042702,-0.62087563774082
211,212,0.0417287630402384,0.0432190760059612,0.0476900149031296,0.05925493235844797,0.06971454724284681,7.815412076406216
212,213,0.0685543964232488,0.0789865871833084,0.1043219076005961,0.1135947192725673,0.11293964846489415,4.359953641518017
213,214,0.1639344262295081,0.187779433681073,0.2444113263785395,0.2443113799054284,0.15769305671938327,2.2349776194697326
214,215,0.3584202682563338,0.6125186289120715,0.7496274217585693,0.5503119440477433,0.2597460095223277,-0.5660018688656462
215,216,0.3845007451564828,0.4470938897168405,0.6065573770491803,0.4664879475658591,0.21342344172039468,-0.010768075165194759
216,217,0.3293591654247392,0.3785394932935916,0.5178837555886736,0.4232555453634831,0.1998663966098356,0.46897271173957084
217,218,0.3129657228017883,0.6706408345752608,0.8032786885245902,0.5630828822786019,0.28441699406476373,-0.4990357275065121
218,219,0.3189269746646795,0.368107302533532,0.4783904619970194,0.4013428363920655,0.18554796345285088,0.5419687912371124
219,220,0.1505216095380029,0.1669150521609538,0.2205663189269746,0.2238090267212448,0.1499707167906422,2.53772296074431
220,221,0.2526080476900149,0.5484351713859911,0.7555886736214605,0.5062022339147256,0.27591603230356887,-0.13606535755102261
221,222,0.3964232488822652,0.4694485842026825,0.6162444113263785,0.4838364342652046,0.20700406326468299,-0.05156606272946982
222,223,0.3114754098360656,0.639344262295082,0.8412816691505216,0.5723490308523658,0.2955422367760218,-0.4321156037497557
223,224,0.4120715350223547,0.481371087928465,0.6192250372578241,0.48808971195426454,0.21272047532216065,-0.14404144030466934
